Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
un,beso,&,1,1,1.0
y,un,beso,1,3,0.3333333333333333
la,mande,&,1,1,1.0
ya,la,mande,1,1,1.0
$,ya,la,1,30,0.03333333333333333
a,todos,&,1,2,0.5
10,a,todos,1,1,1.0
vas,a,ver,1,8,0.125
te,pasas,daniel,1,1,1.0
para,el,examen,1,2,0.5
$,te,pasas,1,26,0.038461538461538464
solo,que,rentes,1,2,0.5
contrato,solo,que,1,1,1.0
un,contrato,solo,1,1,1.0
den,un,contrato,1,1,1.0
te,den,un,1,1,1.0
que,te,den,1,13,0.07692307692307693
sentido,que,te,1,1,1.0
tiene,sentido,que,1,1,1.0
no,tiene,sentido,1,4,0.25
casa,no,tiene,1,1,1.0
una,casa,no,1,1,1.0
comprar,una,casa,1,1,1.0
a,comprar,una,1,1,1.0
vas,a,comprar,1,8,0.125
si,vas,a,1,1,1.0
q,si,vas,1,1,1.0
es,q,si,1,1,1.0
$,es,q,1,33,0.030303030303030304
y,amonos,&,1,1,1.0
examen,y,amonos,1,1,1.0
el,examen,y,1,2,0.5
que,rentes,&,1,1,1.0
$,papeado,&,1,1,1.0
$,d,q,1,2,0.5
q,cabron,gotenpi,1,5,0.2
mi,intencion,&,1,1,1.0
fue,mi,intencion,1,1,1.0
no,fue,mi,1,1,1.0
$,no,fue,1,116,0.008620689655172414
la,mamé,&,1,1,1.0
me,la,mamé,1,2,0.5
amigos,me,la,1,1,1.0
hola,amigos,me,1,4,0.25
cabron,gotenpi,&,1,1,1.0
diego,ahb,&,1,1,1.0
d,q,materia,1,1,1.0
dijo,diego,ahb,1,1,1.0
que,dijo,diego,1,1,1.0
lo,que,dijo,1,7,0.14285714285714285
$,lo,que,1,8,0.125
1,idea,&,1,1,1.0
tengo,1,idea,1,1,1.0
$,tengo,1,1,5,0.2
materia,es,?,1,1,1.0
q,materia,es,1,1,1.0
mañana,para,más,1,1,1.0
nos,vemos,mañana,1,1,1.0
que,bueno,bro,1,4,0.25
q,cagado,bro,1,1,1.0
pablo,q,cabron,1,1,1.0
mames,pablo,q,1,1,1.0
no,mames,pablo,1,4,0.25
en,botella,&,1,1,1.0
veo,en,botella,1,1,1.0
los,veo,en,1,2,0.5
weno,los,veo,1,1,1.0
$,weno,los,1,12,0.08333333333333333
yo,tampoco,&,1,2,0.5
acuerdo,xd,&,1,1,1.0
me,acuerdo,xd,1,4,0.25
no,me,acuerdo,1,6,0.16666666666666666
si,dijo,&,1,1,1.0
aaaah,si,dijo,1,1,1.0
$,aaaah,si,1,2,0.5
️,🫶,&,1,1,1.0
❤,️,🫶,1,9,0.1111111111111111
qtm,❤,️,1,1,1.0
los,qtm,❤,1,1,1.0
venir,los,qtm,1,1,1.0
por,venir,los,1,2,0.5
$,q,cagado,1,30,0.03333333333333333
cagado,bro,👏,1,1,1.0
$,nos,vemos,1,2,0.5
bro,👏,&,1,1,1.0
es,para,hoy,1,4,0.25
si,es,para,1,6,0.16666666666666666
smn,si,es,1,1,1.0
$,smn,si,1,2,0.5
que,cabrron,&,1,1,1.0
$,que,cabrron,1,27,0.037037037037037035
ahuevo,bro,&,1,1,1.0
$,ahuevo,bro,1,1,1.0
dile,que,no,1,2,0.5
$,dile,que,1,1,1.0
y,clasificación,&,1,1,1.0
asociación,y,clasificación,1,1,1.0
de,asociación,y,1,1,1.0
reglas,de,asociación,1,1,1.0
$,reglas,de,1,1,1.0
abr,ya,&,1,1,1.0
$,abr,ya,1,5,0.2
$,ah,&,1,15,0.06666666666666667
cabron,bro,&,1,1,1.0
q,cabron,bro,1,5,0.2
$,:,(,1,4,0.25
$,gracias,por,1,25,0.04
manches,chat,&,1,1,1.0
buenas,manches,chat,1,1,1.0
$,buenas,manches,1,1,1.0
les,dije,jejejejeje,1,1,1.0
que,les,dije,1,2,0.5
s,que,les,1,1,1.0
',s,que,1,1,1.0
80,',s,1,1,1.0
los,80,',1,1,1.0
de,los,80,1,6,0.16666666666666666
concierto,de,los,1,1,1.0
el,concierto,de,1,1,1.0
es,el,concierto,1,8,0.125
7,es,el,1,1,1.0
las,7,es,1,2,0.5
domigno,a,las,1,1,1.0
este,domigno,a,1,1,1.0
$,este,domigno,1,3,0.3333333333333333
estan,?,:,1,1,1.0
cómo,estan,?,1,1,1.0
$,cómo,estan,1,4,0.25
holaaaa,amigos,&,1,1,1.0
$,holaaaa,amigos,1,1,1.0
bueno,bro,&,1,1,1.0
dije,jejejejeje,&,1,1,1.0
$,entonces,les,1,5,0.2
entonces,les,iba,1,1,1.0
pedir,los,boletos,1,1,1.0
eeeeej,wujus,&,1,1,1.0
$,eeeeej,wujus,1,1,1.0
confirmar,asistencia,&,1,1,1.0
de,confirmar,asistencia,1,1,1.0
favor,de,confirmar,1,1,1.0
$,favor,de,1,1,1.0
jejeje,:,),1,1,1.0
boletos,jejeje,:,1,1,1.0
los,boletos,jejeje,1,1,1.0
para,pedir,los,1,1,1.0
les,iba,a,1,1,1.0
ir,para,pedir,1,1,1.0
poder,ir,para,1,2,0.5
a,poder,ir,1,1,1.0
iban,a,poder,1,1,1.0
si,iban,a,1,1,1.0
si,si,iban,1,2,0.5
preguntar,si,si,1,1,1.0
a,preguntar,si,1,1,1.0
iba,a,preguntar,1,7,0.14285714285714285
para,hoy,&,1,1,1.0
$,q,humilde,1,30,0.03333333333333333
q,humilde,es,1,1,1.0
$,a,alguien,1,18,0.05555555555555555
$,grax9ias,bro,1,1,1.0
$,d,&,1,2,0.5
$,x,&,1,1,1.0
rt,de,eso,1,1,1.0
$,rt,de,1,2,0.5
$,rt,&,1,2,0.5
🌈,?,&,1,1,1.0
‍,🌈,?,1,1,1.0
️,‍,🌈,1,1,1.0
🏳,️,‍,1,1,1.0
$,🏳,️,1,1,1.0
anotes,adrian,&,1,1,1.0
me,anotes,adrian,1,1,1.0
no,me,anotes,1,6,0.16666666666666666
la,tarea,?,1,2,0.5
mandan,la,tarea,1,1,1.0
cuando,mandan,la,1,1,1.0
esto,cuando,mandan,1,1,1.0
sale,esto,cuando,1,1,1.0
le,sale,esto,1,1,1.0
alguien,le,sale,1,1,1.0
grax9ias,bro,&,1,1,1.0
no,ma,gracias,1,53,0.018867924528301886
ma,gracias,&,1,1,1.0
todas,las,clases,1,2,0.5
a,dormir,&,1,1,1.0
voy,a,dormir,1,6,0.16666666666666666
me,voy,a,1,2,0.5
entons,ya,me,1,1,1.0
bueno,entons,ya,1,1,1.0
$,bueno,entons,1,12,0.08333333333333333
dogo,xd,&,1,1,1.0
clases,dogo,xd,1,1,1.0
las,clases,dogo,1,1,1.0
tenemos,todas,las,1,1,1.0
$,mañana,si,1,2,0.5
literal,tenemos,todas,1,1,1.0
entonces,literal,tenemos,1,1,1.0
ma,entonces,literal,1,2,0.5
y,series,de,1,1,1.0
$,y,series,1,64,0.015625
modelado,no,?,1,1,1.0
hay,modelado,no,1,1,1.0
si,hay,modelado,1,2,0.5
mañana,si,hay,1,1,1.0
a,alguien,le,1,1,1.0
chamniando,metodología,&,1,1,1.0
humilde,es,ese,1,1,1.0
andamos,chamniando,metodología,1,1,1.0
se,la,sacó,1,1,1.0
ya,se,la,1,6,0.16666666666666666
si,ya,se,1,1,1.0
ahora,si,ya,1,1,1.0
$,ahora,si,1,4,0.25
pases,de,verga,1,1,1.0
te,pases,de,1,1,1.0
no,te,pases,1,13,0.07692307692307693
se,confundió,&,1,1,1.0
q,se,confundió,1,1,1.0
creo,q,se,1,2,0.5
yo,creo,q,1,5,0.2
chichotas,nena,&,1,1,1.0
tus,chichotas,nena,1,1,1.0
de,tus,chichotas,1,1,1.0
1,de,tus,1,1,1.0
enseñale,1,de,1,1,1.0
$,enseñale,1,1,1,1.0
$,se,mama,1,10,0.1
ese,cawn,&,1,1,1.0
es,ese,cawn,1,1,1.0
la,sacó,&,1,1,1.0
$,no,mamés,1,116,0.008620689655172414
no,mamés,&,1,1,1.0
porque,van,a,1,1,1.0
$,andamos,chamniando,1,1,1.0
lo,interrumpas,&,1,1,1.0
no,lo,interrumpas,1,3,0.3333333333333333
atraviese,😣,&,1,1,1.0
se,atraviese,😣,1,1,1.0
que,se,atraviese,1,8,0.125
al,que,se,1,1,1.0
preñar,al,que,1,1,1.0
a,preñar,al,1,2,0.5
condones,porque,van,1,1,1.0
$,dejo,7,1,1,1.0
lleven,condones,porque,1,1,1.0
mañana,lleven,condones,1,1,1.0
$,mañana,lleven,1,2,0.5
a,cr7,&,1,1,1.0
honor,a,cr7,1,1,1.0
en,honor,a,1,1,1.0
tareas,en,honor,1,1,1.0
7,tareas,en,1,1,1.0
dejo,7,tareas,1,1,1.0
con,tus,amigas,1,1,1.0
estás,mejor,con,1,1,1.0
me,murió,un,1,1,1.0
cielo,?,&,1,1,1.0
pero,porque,mi,1,1,1.0
$,pero,porque,1,64,0.015625
qué,bebé,?,1,1,1.0
por,qué,bebé,1,1,1.0
$,por,qué,1,8,0.125
pasa,mi,amor,1,2,0.5
esta,bn,bebé,1,4,0.25
$,esta,bn,1,3,0.3333333333333333
mal,?,&,1,1,1.0
sientes,mal,?,1,1,1.0
te,sientes,mal,1,1,1.0
porque,te,sientes,1,2,0.5
$,porque,te,1,17,0.058823529411764705
pasó,?,&,1,1,1.0
que,pasó,?,1,4,0.25
poeque,mi,amor,1,1,1.0
$,poeque,mi,1,1,1.0
te,adoro,&,1,1,1.0
$,te,adoro,1,26,0.038461538461538464
dnd,cariño,&,1,1,1.0
$,dnd,cariño,1,2,0.5
mi,cielo,?,1,10,0.1
pasa,mi,vida,1,2,0.5
no,decirte,",",1,1,1.0
mi,vida,?,1,2,0.5
ella,al,no,1,1,1.0
fue,ella,al,1,1,1.0
equivocó,fue,ella,1,1,1.0
se,equivocó,fue,1,1,1.0
quien,se,equivocó,1,1,1.0
final,quien,se,1,1,1.0
al,final,quien,1,3,0.3333333333333333
bebé,al,final,1,1,1.0
mal,bebé,al,1,1,1.0
sientas,mal,bebé,1,1,1.0
te,sientas,mal,1,1,1.0
no,te,sientas,1,13,0.07692307692307693
primero,no,te,1,1,1.0
",",primero,no,1,1,1.0
bueno,",",primero,1,1,1.0
$,bueno,",",1,12,0.08333333333333333
dices,?,&,1,1,1.0
me,dices,?,1,1,1.0
no,me,dices,1,6,0.16666666666666666
porque,no,me,1,6,0.16666666666666666
vida,?,&,1,1,1.0
estoy,aquí,&,1,1,1.0
ya,estoy,aquí,1,4,0.25
bn,tarde,&,1,1,1.0
llegué,bn,tarde,1,1,1.0
ahorita,lo,imprimo,1,1,1.0
y,ahorita,lo,1,1,1.0
$,y,ahorita,1,64,0.015625
días,bebé,&,1,1,1.0
buenos,días,bebé,1,7,0.14285714285714285
en,fillezilla,&,1,1,1.0
ves,en,fillezilla,1,1,1.0
lo,ves,en,1,1,1.0
script,lo,ves,1,1,1.0
del,script,lo,1,1,1.0
resultado,del,script,1,1,1.0
el,resultado,del,1,1,1.0
y,el,resultado,1,4,0.25
cuenta,jejejeje,&,1,1,1.0
ponle,cuenta,jejejeje,1,1,1.0
póliza,ponle,cuenta,1,1,1.0
de,póliza,ponle,1,1,1.0
lugar,de,póliza,1,1,1.0
en,lugar,de,1,1,1.0
",",en,lugar,1,2,0.5
igual,",",en,1,1,1.0
lo,imprimo,&,1,1,1.0
vas,a,venir,1,8,0.125
a,venir,tu,1,1,1.0
bn,?,&,1,1,1.0
$,llegué,bn,1,1,1.0
a,la,escuela,1,14,0.07142857142857142
voy,a,la,1,6,0.16666666666666666
apenas,voy,a,1,1,1.0
dormido,apenas,voy,1,1,1.0
quede,dormido,apenas,1,3,0.3333333333333333
$,me,quede,1,20,0.05
bueno,amor,&,1,1,1.0
q,bueno,amor,1,3,0.3333333333333333
vas,bn,?,1,1,1.0
venir,tu,sola,1,1,1.0
como,vas,bn,1,2,0.5
gracias,cariño,mío,1,1,1.0
$,gracias,cariño,1,25,0.04
lo,imprimí,&,1,1,1.0
ya,lo,imprimí,1,3,0.3333333333333333
vale,ya,lo,1,1,1.0
$,vale,ya,1,4,0.25
sola,?,&,1,1,1.0
tu,sola,?,1,1,1.0
al,no,decirte,1,1,1.0
decirte,",",en,1,1,1.0
ya,estás,mejor,1,1,1.0
$,al,ratito,1,5,0.2
$,ay,mi,1,9,0.1111111111111111
tienen,?,&,1,1,1.0
q,tienen,?,1,1,1.0
que,q,tienen,1,1,1.0
dices,que,q,1,1,1.0
les,dices,que,1,1,1.0
no,les,dices,1,2,0.5
porque,no,les,1,6,0.16666666666666666
payasas,porque,no,1,1,1.0
estan,payasas,porque,1,1,1.0
si,estan,payasas,1,1,1.0
pues,si,estan,1,3,0.3333333333333333
y,pues,si,1,2,0.5
doctor,?,&,1,1,1.0
el,doctor,?,1,1,1.0
con,el,doctor,1,3,0.3333333333333333
de,con,el,1,1,1.0
vez,de,con,1,1,1.0
en,vez,de,1,1,1.0
dani,en,vez,1,1,1.0
con,dani,en,1,1,1.0
ay,mi,amor,1,1,1.0
al,ratito,quieres,1,1,1.0
",",en,todo,1,2,0.5
ratito,quieres,te,1,1,1.0
está,peor,bebé,1,1,1.0
eso,está,peor,1,1,1.0
entonces,eso,está,1,1,1.0
$,entonces,eso,1,5,0.2
veamos,hoy,?,1,1,1.0
nos,veamos,hoy,1,1,1.0
que,nos,veamos,1,2,0.5
no,quieres,que,1,1,1.0
o,no,quieres,1,4,0.25
salir,?,&,1,1,1.0
quieres,salir,?,1,1,1.0
o,quieres,salir,1,1,1.0
$,o,quieres,1,14,0.07142857142857142
casa,?,&,1,1,1.0
tu,casa,?,1,1,1.0
a,tu,casa,1,3,0.3333333333333333
ver,a,tu,1,1,1.0
a,ver,a,1,4,0.25
vaya,a,ver,1,1,1.0
te,vaya,a,1,1,1.0
quieres,te,vaya,1,1,1.0
estaba,con,dani,1,1,1.0
porque,estaba,con,1,1,1.0
feo,porque,estaba,1,1,1.0
sentiste,feo,porque,1,1,1.0
que,te,cancele,1,13,0.07692307692307693
bn,que,te,1,2,0.5
está,bn,que,1,1,1.0
no,está,bn,1,2,0.5
pues,no,está,1,3,0.3333333333333333
pero,pues,no,1,1,1.0
así,pero,pues,1,1,1.0
algo,así,pero,1,3,0.3333333333333333
o,algo,así,1,1,1.0
zoom,o,algo,1,1,1.0
en,zoom,o,1,1,1.0
hacerla,en,zoom,1,1,1.0
de,hacerla,en,1,1,1.0
decirle,de,hacerla,1,1,1.0
debiste,decirle,de,1,1,1.0
mejor,debiste,decirle,1,1,1.0
mo,mejor,debiste,1,1,1.0
a,mo,mejor,1,1,1.0
caso,a,mo,1,1,1.0
todo,caso,a,1,1,1.0
en,todo,caso,1,1,1.0
te,cancele,así,1,1,1.0
cancele,así,y,1,1,1.0
así,y,que,1,1,1.0
$,y,de,1,64,0.015625
ósea,sentiste,feo,1,1,1.0
bebé,ósea,sentiste,1,1,1.0
entendí,bebé,ósea,1,1,1.0
no,entendí,bebé,1,1,1.0
café,no,entendí,1,1,1.0
la,café,no,1,1,1.0
de,la,café,1,16,0.0625
lo,de,la,1,9,0.1111111111111111
y,de,lo,1,1,1.0
un,proyecto,&,1,1,1.0
y,que,ademas,1,7,0.14285714285714285
es,un,proyecto,1,2,0.5
cuando,es,un,1,2,0.5
todo,cuando,es,1,1,1.0
sobre,todo,cuando,1,1,1.0
contesté,sobre,todo,1,1,1.0
te,contesté,sobre,1,1,1.0
no,te,contesté,1,13,0.07692307692307693
ademas,no,te,1,1,1.0
que,ademas,no,1,1,1.0
$,igual,",",1,4,0.25
juan,pa,&,1,1,1.0
con,juan,pa,1,1,1.0
pedir,una,extensión,1,1,1.0
si,se,podía,1,11,0.09090909090909091
ver,si,se,1,2,0.5
iba,a,ver,1,7,0.14285714285714285
pero,que,iba,1,2,0.5
minerva,pero,que,1,1,1.0
dijo,minerva,pero,1,1,1.0
me,dijo,minerva,1,7,0.14285714285714285
eso,me,dijo,1,1,1.0
que,eso,me,1,1,1.0
avisé,que,eso,1,1,1.0
le,avisé,que,1,1,1.0
solo,le,avisé,1,2,0.5
nada,solo,le,1,1,1.0
pedí,nada,solo,1,1,1.0
le,pedí,nada,1,1,1.0
no,le,pedí,1,4,0.25
realidad,no,le,1,1,1.0
en,realidad,no,1,4,0.25
pues,en,realidad,1,1,1.0
$,pues,en,1,6,0.16666666666666666
estancias,profesionales,&,1,1,1.0
podía,pedir,una,1,2,0.5
una,extensión,&,1,1,1.0
modifiqué,con,juan,1,1,1.0
pero,me,dijo,1,3,0.3333333333333333
como,mandar,los,1,1,1.0
enseñara,como,mandar,1,1,1.0
te,enseñara,como,1,1,1.0
que,te,enseñara,1,13,0.07692307692307693
mario,que,te,1,1,1.0
pidió,mario,que,1,1,1.0
me,pidió,mario,1,2,0.5
oye,me,pidió,1,1,1.0
$,oye,me,1,9,0.1111111111111111
la,extensión,&,1,1,1.0
pedir,la,extensión,1,1,1.0
podía,pedir,la,1,2,0.5
no,se,podía,1,10,0.1
uqe,no,se,1,1,1.0
dijo,uqe,no,1,1,1.0
me,dijo,uqe,1,7,0.14285714285714285
minerva,me,dijo,1,1,1.0
bueno,minerva,me,1,1,1.0
$,bueno,minerva,1,12,0.08333333333333333
dijo,que,no,1,3,0.3333333333333333
me,dijo,que,1,7,0.14285714285714285
las,estancias,profesionales,1,1,1.0
y,las,estancias,1,1,1.0
social,y,las,1,1,1.0
servicio,social,y,1,1,1.0
este,mes,vd,1,1,1.0
entrar,este,mes,1,1,1.0
a,entrar,este,1,2,0.5
vas,a,entrar,1,8,0.125
tu,ya,vas,1,1,1.0
$,tu,ya,1,6,0.16666666666666666
enero,jejeje,&,1,1,1.0
en,enero,jejeje,1,1,1.0
entrar,en,enero,1,1,1.0
a,entrar,en,1,2,0.5
iba,a,entrar,1,7,0.14285714285714285
dijeron,que,iba,1,2,0.5
me,dijeron,que,1,1,1.0
que,me,dijeron,1,6,0.16666666666666666
onda,amigooo,&,1,1,1.0
que,onda,amigooo,1,5,0.2
zahuí,xd,&,1,1,1.0
el,zahuí,xd,1,1,1.0
$,el,zahuí,1,14,0.07142857142857142
un,ídolo,&,1,1,1.0
murió,un,ídolo,1,1,1.0
mes,vd,?,1,1,1.0
vd,?,&,1,1,1.0
$,pues,la,1,6,0.16666666666666666
avanzar,un,buen,1,1,1.0
del,servicio,social,1,1,1.0
lo,del,servicio,1,1,1.0
como,lo,del,1,1,1.0
escuela,como,lo,1,1,1.0
la,escuela,como,1,5,0.2
$,en,la,1,17,0.058823529411764705
de,trámites,&,1,1,1.0
buen,de,trámites,1,1,1.0
un,buen,de,1,3,0.3333333333333333
de,avanzar,un,1,1,1.0
pues,la,vd,1,1,1.0
chance,de,avanzar,1,1,1.0
da,chance,de,1,1,1.0
me,da,chance,1,4,0.25
porque,me,da,1,1,1.0
mi,porque,me,1,1,1.0
para,mi,porque,1,1,1.0
bueno,para,mi,1,1,1.0
vd,bueno,para,1,1,1.0
la,vd,bueno,1,10,0.1
mandar,los,reportes,1,1,1.0
los,reportes,&,1,2,0.5
$,puedes,de,1,4,0.25
ya,amigo,&,1,1,1.0
la,cuenta,&,1,2,0.5
va,la,cuenta,1,1,1.0
aquí,va,la,1,1,1.0
de,aquí,va,1,1,1.0
comentario,de,aquí,1,1,1.0
un,comentario,de,1,1,1.0
puse,un,comentario,1,1,1.0
$,puse,un,1,1,1.0
el,código,&,1,1,1.0
en,el,código,1,11,0.09090909090909091
al,am,&,1,1,1.0
cambiaron,al,am,1,1,1.0
nos,cambiaron,al,1,1,1.0
recién,nos,cambiaron,1,1,1.0
pidieron,recién,nos,1,1,1.0
lo,pidieron,recién,1,1,1.0
me,lo,pidieron,1,2,0.5
script,me,lo,1,1,1.0
ese,script,me,1,1,1.0
$,ese,script,1,10,0.1
vava,jajaja,&,1,1,1.0
$,o,la,1,14,0.07142857142857142
o,la,póliza,1,1,1.0
la,póliza,algo,1,1,1.0
que,ese,bro,1,1,1.0
lo,modifiqué,con,1,1,1.0
yo,lo,modifiqué,1,3,0.3333333333333333
y,yo,lo,1,2,0.5
original,y,yo,1,1,1.0
script,original,y,1,1,1.0
el,script,original,1,1,1.0
hizo,el,script,1,1,1.0
bro,hizo,el,1,1,1.0
ese,bro,hizo,1,1,1.0
es,que,ese,1,24,0.041666666666666664
póliza,algo,así,1,1,1.0
te,pidieron,&,1,1,1.0
que,te,pidieron,1,13,0.07692307692307693
cuenta,que,te,1,1,1.0
la,cuenta,que,1,2,0.5
pones,la,cuenta,1,1,1.0
ahí,pones,la,1,1,1.0
y,ahí,pones,1,1,1.0
$,y,ahí,1,64,0.015625
algo,así,&,1,3,0.3333333333333333
$,vava,jajaja,1,8,0.125
$,ya,amigo,1,30,0.03333333333333333
puedes,de,una,1,1,1.0
vale,amigo,&,1,1,1.0
",",me,avisas,1,1,1.0
vava,",",me,1,1,1.0
$,vava,",",1,8,0.125
simon,amigo,&,1,1,1.0
la,guayaba,&,1,1,1.0
todo,?,:,1,3,0.3333333333333333
hola,ian,&,1,1,1.0
$,hola,ian,1,15,0.06666666666666667
simon,simon,&,1,1,1.0
$,simon,simon,1,5,0.2
sesión,amigo,&,1,1,1.0
la,sesión,amigo,1,2,0.5
mando,la,sesión,1,1,1.0
te,mando,la,1,2,0.5
deja,te,mando,1,1,1.0
$,deja,te,1,3,0.3333333333333333
se,cancela,&,1,1,1.0
$,se,cancela,1,10,0.1
?,?,:,1,8,0.125
una,?,?,1,1,1.0
de,una,?,1,3,0.3333333333333333
me,avisas,amigo,1,1,1.0
avisas,amigo,:,1,1,1.0
amigo,:,),1,1,1.0
la,sesión,para,1,2,0.5
$,vale,amigo,1,4,0.25
?,🙂,&,1,1,1.0
reportes,?,🙂,1,1,1.0
los,reportes,?,1,2,0.5
de,los,reportes,1,6,0.16666666666666666
lo,de,los,1,9,0.1111111111111111
ver,lo,de,1,1,1.0
para,ver,lo,1,1,1.0
sesión,para,ver,1,1,1.0
a,la,sesión,1,14,0.07142857142857142
$,oki,&,1,2,0.5
subamos,a,la,1,1,1.0
nos,subamos,a,1,1,1.0
que,nos,subamos,1,2,0.5
oye,quieres,que,1,1,1.0
$,oye,quieres,1,9,0.1111111111111111
todo,bien,&,1,2,0.5
amigo,todo,bien,1,1,1.0
bien,amigo,todo,1,1,1.0
$,bien,amigo,1,3,0.3333333333333333
peor,bebé,&,1,1,1.0
y,no,le,1,3,0.3333333333333333
no,le,dijiste,1,4,0.25
te,amo,micielo,1,14,0.07142857142857142
una,foto,?,1,3,0.3333333333333333
amor,me,mandas,1,1,1.0
mi,amor,me,1,20,0.05
amor,la,vd,1,1,1.0
mi,amor,la,1,20,0.05
preciosa,hermosa,&,1,1,1.0
mas,preciosa,hermosa,1,1,1.0
yo,mas,preciosa,1,5,0.2
enojada,?,&,1,1,1.0
está,enojada,?,1,1,1.0
no,está,enojada,1,2,0.5
ya,no,está,1,5,0.2
mamá,ya,no,1,1,1.0
tu,mamá,ya,1,2,0.5
$,tu,mamá,1,6,0.16666666666666666
bien,bebé,&,1,1,1.0
esta,bien,bebé,1,2,0.5
bueno,esta,bien,1,1,1.0
mmmm,bueno,esta,1,1,1.0
$,mmmm,bueno,1,6,0.16666666666666666
muy,rápido,&,1,1,1.0
foto,?,&,1,1,1.0
amo,micielo,&,1,1,1.0
ósea,si,vocibalior,1,1,1.0
$,eres,la,1,3,0.3333333333333333
estar,contigo,&,1,1,1.0
quiero,estar,contigo,1,1,1.0
pero,quiero,estar,1,1,1.0
bebé,pero,quiero,1,2,0.5
si,bebé,pero,1,12,0.08333333333333333
yo,si,bebé,1,3,0.3333333333333333
que,yo,si,1,2,0.5
es,que,yo,1,24,0.041666666666666664
tienes,tarea,?,1,1,1.0
$,tienes,tarea,1,3,0.3333333333333333
más,más,&,1,4,0.25
más,más,más,1,4,0.25
bonita,mi,cielo,1,1,1.0
más,bonita,mi,1,2,0.5
tu,más,bonita,1,1,1.0
pero,tu,más,1,1,1.0
$,pero,tu,1,64,0.015625
yo,mas,mi,1,5,0.2
más,bonita,&,1,2,0.5
la,más,bonita,1,2,0.5
eres,la,más,1,2,0.5
muy,muy,rápido,1,1,1.0
estuvo,muy,muy,1,1,1.0
día,estuvo,muy,1,1,1.0
el,día,estuvo,1,4,0.25
a,nadie,bebé,1,1,1.0
si,a,nadie,1,2,0.5
pues,si,a,1,3,0.3333333333333333
bn,bebé,?,1,4,0.25
esta,bn,&,1,4,0.25
mmm,esta,bn,1,1,1.0
$,mmm,esta,1,8,0.125
ella,?,&,1,1,1.0
con,ella,?,1,2,0.5
estas,con,ella,1,1,1.0
ya,estas,con,1,1,1.0
$,ya,estas,1,30,0.03333333333333333
el,día,&,1,4,0.25
en,el,día,1,11,0.09090909090909091
or,en,el,1,1,1.0
pensaba,or,en,1,1,1.0
yo,pensaba,or,1,1,1.0
vale,yo,pensaba,1,1,1.0
ah,vale,yo,1,3,0.3333333333333333
2,preciosaaaa,&,1,1,1.0
dame,2,preciosaaaa,1,3,0.3333333333333333
nadie,bebé,&,1,1,1.0
$,s,me,1,1,1.0
s,me,olvidó,1,1,1.0
mande,bebé,&,1,1,1.0
vd,el,día,1,1,1.0
la,vd,el,1,10,0.1
bien,cariño,mío,1,1,1.0
$,bien,cariño,1,3,0.3333333333333333
hubieras,contado,&,1,1,1.0
le,hubieras,contado,1,1,1.0
cielo,le,hubieras,1,1,1.0
mi,cielo,le,1,10,0.1
$,aaaah,&,1,2,0.5
$,mande,bebé,1,1,1.0
me,olvidó,decirte,1,2,0.5
si,amor,&,1,1,1.0
$,si,amor,1,38,0.02631578947368421
casa,bebe,&,1,1,1.0
mi,casa,bebe,1,6,0.16666666666666666
pero,ya,llegué,1,4,0.25
salí,de,la,1,1,1.0
cuando,salí,de,1,1,1.0
decirte,cuando,salí,1,1,1.0
olvidó,decirte,cuando,1,1,1.0
$,entonces,no,1,5,0.2
entonces,no,se,1,1,1.0
se,si,quieras,1,2,0.5
perdóname,amor,no,1,1,1.0
hemrosa,peeciosa,&,1,1,1.0
amor,hemrosa,peeciosa,1,2,0.5
bn,amor,hemrosa,1,1,1.0
$,bn,amor,1,2,0.5
tambn,bebé,&,1,1,1.0
yo,tambn,bebé,1,4,0.25
días,cariño,&,1,1,1.0
buenos,días,cariño,1,7,0.14285714285714285
bonita,bebebe,&,1,1,1.0
bebé,bonita,bebebe,1,1,1.0
si,bebé,bonita,1,12,0.08333333333333333
twiiiiins,cariño,&,1,1,1.0
$,twiiiiins,cariño,1,1,1.0
escuela,bebé,preciosa,1,1,1.0
mi,escuela,bebé,1,1,1.0
a,mi,escuela,1,17,0.058823529411764705
preciosa,te,amo,1,1,1.0
días,preciosa,te,1,1,1.0
buenos,días,preciosa,1,7,0.14285714285714285
dije,buenos,días,1,1,1.0
te,dije,buenos,1,2,0.5
como,vas,preciosa,1,2,0.5
vas,preciosa,?,1,1,1.0
preciosa,?,&,1,1,1.0
mariana,gto,&,1,1,1.0
",",ya,estás,1,1,1.0
bn,",",ya,1,1,1.0
$,bn,",",1,2,0.5
si,gracias,&,1,1,1.0
$,si,gracias,1,38,0.02631578947368421
por,favor,&,1,1,1.0
brevedad,por,favor,1,1,1.0
ala,brevedad,por,1,1,1.0
$,ala,brevedad,1,1,1.0
$,mariana,gto,1,1,1.0
$,ntp,ntp,1,1,1.0
$,jijijiji,&,1,1,1.0
o,fake,&,1,1,1.0
foto,o,fake,1,3,0.3333333333333333
maaaa,foto,o,1,1,1.0
no,maaaa,foto,1,4,0.25
estás,bebé,?,1,1,1.0
como,estás,bebé,1,1,1.0
$,como,estás,1,14,0.07142857142857142
ntp,ntp,&,1,1,1.0
no,te,dije,1,13,0.07692307692307693
$,perdóname,amor,1,1,1.0
si,quieras,que,1,1,1.0
si,bebé,preciosa,1,12,0.08333333333333333
también,buscar,una,1,1,1.0
