Term1,Term2,BigramFreq,ContextFreq,BigramProb
ir,mañana,1,20,0.05
ve,&,1,13,0.07692307692307693
$,ejemplos,1,1514,0.0006605019815059445
mas,mejor,1,46,0.021739130434782608
$,mas,1,1514,0.0006605019815059445
u,o,1,3,0.3333333333333333
hay,u,1,35,0.02857142857142857
donde,hay,1,14,0.07142857142857142
mando,el,1,3,0.3333333333333333
les,mando,1,16,0.0625
mejor,les,1,34,0.029411764705882353
$,mejor,1,1514,0.0006605019815059445
prptocolos,&,1,1,1.0
de,prptocolos,1,348,0.0028735632183908046
ejemplos,de,1,1,1.0
woaos,&,1,1,1.0
$,buitron,1,1514,0.0006605019815059445
a,woaos,1,343,0.0029154518950437317
meti,a,1,1,1.0
y,meti,1,166,0.006024096385542169
saqué,a,1,4,0.25
que,saqué,1,578,0.0017301038062283738
gabygod,lo,1,57,0.017543859649122806
cuerto,gabygod,1,2,0.5
nones,cuerto,1,1,1.0
$,nones,1,1514,0.0006605019815059445
avisarte,gaby,1,1,1.0
paso,avisarte,1,5,0.2
también,se,1,13,0.07692307692307693
como,sandra,1,54,0.018518518518518517
buitron,&,1,1,1.0
acuerdas,?,1,1,1.0
redacción,debió,1,1,1.0
protocolo,",",1,10,0.1
un,protocolo,1,68,0.014705882352941176
rachazo,de,1,1,1.0
$,rachazo,1,1514,0.0006605019815059445
de,&,1,348,0.0028735632183908046
mantengo,",",1,1,1.0
versión,mantengo,1,2,0.5
esta,versión,1,21,0.047619047619047616
.,para,1,41,0.024390243902439025
sustancial,.,1,1,1.0
ser,sustancial,1,13,0.07692307692307693
debió,ser,1,2,0.5
la,redacción,1,325,0.003076923076923077
$,perfecto,1,1514,0.0006605019815059445
menores,.,1,1,1.0
fueron,menores,1,2,0.5
documento,fueron,1,2,0.5
este,documento,1,20,0.05
2,de,1,12,0.08333333333333333
versión,1,1,2,0.5
la,versión,1,325,0.003076923076923077
entre,la,1,11,0.09090909090909091
realizadas,entre,1,1,1.0
modificaciones,realizadas,1,1,1.0
las,modificaciones,1,78,0.01282051282051282
perfecto,compañero,1,1,1.0
eso,también,1,47,0.02127659574468085
te,acuerdas,1,129,0.007751937984496124
mañana,a,1,32,0.03125
$,les,1,1514,0.0006605019815059445
sensor,no,1,5,0.2
lo,del,1,190,0.005263157894736842
liga,&,1,2,0.5
esta,es,1,21,0.047619047619047616
modos,esta,1,2,0.5
institucional,&,1,1,1.0
correo,institucional,1,6,0.16666666666666666
al,correo,1,51,0.0196078431372549
invitacion,al,1,1,1.0
una,invitacion,1,55,0.01818181818181818
envíe,una,1,1,1.0
les,envíe,1,16,0.0625
documento,&,1,2,0.5
estoy,seguro,1,8,0.125
un,documento,1,68,0.014705882352941176
creando,un,1,1,1.0
voy,creando,1,35,0.02857142857142857
%,si,1,2,0.5
90,%,1,1,1.0
yo,90,1,99,0.010101010101010102
o,yo,1,51,0.0196078431372549
apoyo,gaby,1,3,0.3333333333333333
el,apoyo,1,252,0.003968253968253968
solo,esas,1,84,0.011904761904761904
un,audio,1,68,0.014705882352941176
tengo,un,1,19,0.05263157894736842
no,estoy,1,328,0.003048780487804878
la,camara,1,325,0.003076923076923077
palabra,&,1,1,1.0
otro,creo,1,12,0.08333333333333333
la,palabra,1,325,0.003076923076923077
dijo,la,1,30,0.03333333333333333
dia,dijo,1,11,0.09090909090909091
otro,dia,1,12,0.08333333333333333
5215585543855,el,1,2,0.5
microambientes,"""",1,1,1.0
"""",microambientes,1,10,0.1
como,"""",1,54,0.018518518518518517
refiriendo,como,1,1,1.0
estaba,refiriendo,1,31,0.03225806451612903
se,estaba,1,143,0.006993006993006993
el,se,1,252,0.003968253968253968
lo,otro,1,190,0.005263157894736842
camara,siii,1,1,1.0
sobre,lo,1,3,0.3333333333333333
y,sobre,1,166,0.006024096385542169
entendimos,bien,1,1,1.0
le,entendimos,1,63,0.015873015873015872
quiere,para,1,4,0.25
lo,quiere,1,190,0.005263157894736842
dirá,&,1,1,1.0
nos,dirá,1,26,0.038461538461538464
el,nos,1,252,0.003968253968253968
compartamos,el,1,1,1.0
lo,compartamos,1,190,0.005263157894736842
ya,que,1,175,0.005714285714285714
me,las,1,217,0.004608294930875576
a,pagar,1,343,0.0029154518950437317
liz,&,1,1,1.0
pagar,&,1,2,0.5
mandelos,a,1,1,1.0
lo,mandelos,1,190,0.005263157894736842
ahorita,se,1,24,0.041666666666666664
mias,solo,1,1,1.0
las,mias,1,78,0.01282051282051282
agrego,las,1,1,1.0
ya,agrego,1,175,0.005714285714285714
estaban,🫠,1,5,0.2
tampoco,estaban,1,17,0.058823529411764705
o,tampoco,1,51,0.0196078431372549
allá,",",1,6,0.16666666666666666
está,allá,1,50,0.02
alumnos,que,1,1,1.0
sus,alumnos,1,7,0.14285714285714285
sabrá,uno,1,1,1.0
no,sabrá,1,328,0.003048780487804878
allá,gabygod,1,6,0.16666666666666666
sigues,allá,1,3,0.3333333333333333
aún,sigues,1,13,0.07692307692307693
continuo,&,1,1,1.0
lo,continuo,1,190,0.005263157894736842
si,gabygod,1,279,0.0035842293906810036
parece,mas,1,6,0.16666666666666666
se,parece,1,143,0.006993006993006993
volado,&,1,2,0.5
",",un,1,515,0.001941747572815534
suerte,",",1,3,0.3333333333333333
a,zagal,1,343,0.0029154518950437317
valee,gabygod,1,6,0.16666666666666666
gabygod,ya,1,57,0.017543859649122806
en,nuestras,1,196,0.00510204081632653
normalizamos,el,1,1,1.0
$,normalizamos,1,1514,0.0006605019815059445
comparar,&,1,1,1.0
para,comparar,1,71,0.014084507042253521
mueva,ventana,1,1,1.0
la,mueva,1,325,0.003076923076923077
hicimos,la,1,6,0.16666666666666666
tenemos,hicimos,1,5,0.2
sisisi,gracias,1,1,1.0
$,sisisi,1,1514,0.0006605019815059445
manos,gabygod,1,1,1.0
nuestras,manos,1,1,1.0
momento,está,1,6,0.16666666666666666
se,hizo,1,143,0.006993006993006993
este,momento,1,20,0.05
partir,de,1,1,1.0
a,partir,1,343,0.0029154518950437317
a,nlp,1,343,0.0029154518950437317
dar,a,1,5,0.2
le,vamos,1,63,0.015873015873015872
respuesta,&,1,2,0.5
esperar,la,1,2,0.5
a,esperar,1,343,0.0029154518950437317
pudo,&,1,2,0.5
se,pudo,1,143,0.006993006993006993
hizo,lo,1,7,0.14285714285714285
dejaré,a,1,1,1.0
lo,dejaré,1,190,0.005263157894736842
conmigo,?,1,1,1.0
tercero,en,1,2,0.5
subrayamos,unas,1,1,1.0
solo,subrayamos,1,84,0.011904761904761904
protocolo,solo,1,10,0.1
restaba,del,1,1,1.0
que,restaba,1,578,0.0017301038062283738
hicimos,lo,1,6,0.16666666666666666
ya,hicimos,1,175,0.005714285714285714
",",hasta,1,515,0.001941747572815534
adios,gabygod,1,1,1.0
$,adios,1,1514,0.0006605019815059445
dat,lab,1,1,1.0
urban,dat,1,2,0.5
un,tercero,1,68,0.014705882352941176
chequemos,mañana,1,2,0.5
sensor,&,1,5,0.2
nombre,del,1,3,0.3333333333333333
falte,es,1,1,1.0
le,falte,1,63,0.015873015873015872
lo,unico,1,190,0.005263157894736842
listo,para,1,5,0.2
trabajo,listo,1,5,0.2
el,trabajo,1,252,0.003968253968253968
dejar,el,1,4,0.25
ahorita,vamos,1,24,0.041666666666666664
entoces,ahorita,1,1,1.0
$,entoces,1,1514,0.0006605019815059445
unas,cosas,1,7,0.14285714285714285
mañana,entre,1,32,0.03125
gambino,conmigo,1,5,0.2
quien,revisa,1,1,1.0
enoje,gambino,1,3,0.3333333333333333
no,crees,1,328,0.003048780487804878
gabygod,pero,1,57,0.017543859649122806
quisiera,gabygod,1,6,0.16666666666666666
enviar,hoy,1,2,0.5
a,enviar,1,343,0.0029154518950437317
pero,entre,1,140,0.007142857142857143
ah,pero,1,16,0.0625
el,protocolo,1,252,0.003968253968253968
chequemos,lo,1,2,0.5
igual,para,1,68,0.014705882352941176
revisa,&,1,1,1.0
a,quien,1,343,0.0029154518950437317
entre,los,1,11,0.09090909090909091
sortear,a,1,1,1.0
a,sortear,1,343,0.0029154518950437317
gambino,va,1,5,0.2
esquw,gambino,1,1,1.0
$,esquw,1,1514,0.0006605019815059445
iré,&,1,3,0.3333333333333333
si,iré,1,279,0.0035842293906810036
tt,entonces,1,4,0.25
el,tt,1,252,0.003968253968253968
revisar,el,1,2,0.5
$,😓,1,1514,0.0006605019815059445
$,irás,1,1514,0.0006605019815059445
el,archivo,1,252,0.003968253968253968
archivo,de,1,1,1.0
de,prueba,1,348,0.0028735632183908046
yo,apoyo,1,99,0.010101010101010102
esta,quedando,1,21,0.047619047619047616
ya,esta,1,175,0.005714285714285714
altos,&,1,1,1.0
más,altos,1,30,0.03333333333333333
los,más,1,86,0.011627906976744186
vieramos,que,1,1,1.0
que,vieramos,1,578,0.0017301038062283738
saqué,para,1,4,0.25
las,saqué,1,78,0.01282051282051282
solo,las,1,84,0.011904761904761904
esque,yo,1,30,0.03333333333333333
apoyo,&,1,3,0.3333333333333333
el,sii,1,252,0.003968253968253968
ya,calcula,1,175,0.005714285714285714
nosotros,a,1,6,0.16666666666666666
pero,nosotros,1,140,0.007142857142857143
csv,&,1,1,1.0
a,csv,1,343,0.0029154518950437317
txt,a,1,1,1.0
el,txt,1,252,0.003968253968253968
pase,el,1,4,0.25
ya,pase,1,175,0.005714285714285714
nlp,gabygod,1,5,0.2
con,nlp,1,71,0.014084507042253521
salon,&,1,3,0.3333333333333333
al,salon,1,51,0.0196078431372549
quedando,lo,1,1,1.0
calcula,la,1,1,1.0
jirafa,bb,1,1,1.0
$,buenas,1,1514,0.0006605019815059445
a,liz,1,343,0.0029154518950437317
preguntó,a,1,1,1.0
le,preguntó,1,63,0.015873015873015872
caro,le,1,2,0.5
$,caro,1,1514,0.0006605019815059445
funes,gabygod,1,1,1.0
nos,funes,1,26,0.038461538461538464
funcionamiento,&,1,3,0.3333333333333333
prueba,del,1,3,0.3333333333333333
$,prueba,1,1514,0.0006605019815059445
gummyfriends,&,1,1,1.0
noches,gummyfriends,1,2,0.5
ser,yo,1,13,0.07692307692307693
la,dist,1,325,0.003076923076923077
pude,ser,1,2,0.5
si,pude,1,279,0.0035842293906810036
recuerdo,pero,1,16,0.0625
yo,gaby,1,99,0.010101010101010102
fui,yo,1,13,0.07692307692307693
jajaja,creo,1,12,0.08333333333333333
y,listo,1,166,0.006024096385542169
10,y,1,7,0.14285714285714285
top,10,1,2,0.5
imprimir,el,1,1,1.0
solo,imprimir,1,84,0.011904761904761904
dist,coseno,1,1,1.0
bb,al,1,1,1.0
una,jirafa,1,55,0.01818181818181818
prueba,y,1,3,0.3333333333333333
que,agregamos,1,578,0.0017301038062283738
ennla,consola,1,2,0.5
tenemos,ennla,1,5,0.2
lo,tenemos,1,190,0.005263157894736842
momento,solo,1,6,0.16666666666666666
el,momento,1,252,0.003968253968253968
eso,por,1,47,0.02127659574468085
que,eso,1,578,0.0017301038062283738
prueba,solo,1,3,0.3333333333333333
la,prueba,1,325,0.003076923076923077
vectoriza,la,1,1,1.0
ya,vectoriza,1,175,0.005714285714285714
agregamos,&,1,2,0.5
esto,fue,1,4,0.25
$,<,1,1514,0.0006605019815059445
$,esto,1,1514,0.0006605019815059445
fin,ajajja,1,5,0.2
gummyfriend,este,1,1,1.0
los,gummyfriend,1,86,0.011627906976744186
chambeamos,los,1,1,1.0
si,chambeamos,1,279,0.0035842293906810036
distancia,coseno,1,2,0.5
falta,la,1,7,0.14285714285714285
solo,nos,1,84,0.011904761904761904
transform,",",1,1,1.0
hicimos,transform,1,6,0.16666666666666666
le,hicimos,1,63,0.015873015873015872
consola,&,1,1,1.0
<,multimedia,1,3,0.3333333333333333
metio,una,1,1,1.0
que,&,1,578,0.0017301038062283738
se,metio,1,143,0.006993006993006993
gabygod,se,1,57,0.017543859649122806
bebe,&,1,1,1.0
otro,bebe,1,12,0.08333333333333333
tuvo,otro,1,1,1.0
o,tuvo,1,51,0.0196078431372549
cursos,&,1,1,1.0
meter,cursos,1,9,0.1111111111111111
nos,va,1,26,0.038461538461538464
",",zagal,1,515,0.001941747572815534
abandona,",",1,1,1.0
nos,abandona,1,26,0.038461538461538464
supongo,que,1,2,0.5
multimedia,omitido,1,1,1.0
bueno,supongo,1,49,0.02040816326530612
nonaaaaa,&,1,1,1.0
$,nonaaaaa,1,1514,0.0006605019815059445
mandé,&,1,3,0.3333333333333333
top,&,1,2,0.5
imprima,el,1,1,1.0
e,imprima,1,1,1.0
distancia,e,1,2,0.5
calcule,la,1,1,1.0
que,calcule,1,578,0.0017301038062283738
falta,que,1,7,0.14285714285714285
omitido,>,1,1,1.0
solo,eso,1,84,0.011904761904761904
se,usa,1,143,0.006993006993006993
sensor,se,1,5,0.2
sugerencias,del,1,1,1.0
para,borrar,1,71,0.014084507042253521
ya,para,1,175,0.005714285714285714
oarece,ya,1,1,1.0
les,oarece,1,16,0.0625
me,dicen,1,217,0.004608294930875576
lean,me,1,2,0.5
lo,lean,1,190,0.005263157894736842
ahí,cuando,1,12,0.08333333333333333
solo,ahí,1,84,0.011904761904761904
objetivos,",",1,2,0.5
resumen,y,1,4,0.25
del,resumen,1,42,0.023809523809523808
una,sugerencias,1,55,0.01818181818181818
estaban,antes,1,5,0.2
puse,una,1,2,0.5
$,puse,1,1514,0.0006605019815059445
de,al,1,348,0.0028735632183908046
le,de,1,63,0.015873015873015872
ahorita,le,1,24,0.041666666666666664
importante,que,1,2,0.5
mas,importante,1,46,0.021739130434782608
creo,es,1,106,0.009433962264150943
mandarselo,a,1,1,1.0
también,mandarselo,1,13,0.07692307692307693
enseñarle,&,1,1,1.0
a,enseñarle,1,343,0.0029154518950437317
borrar,los,1,2,0.5
$,estoy,1,1514,0.0006605019815059445
jaja,nopp,1,19,0.05263157894736842
nos,diga,1,26,0.038461538461538464
nos,mencinó,1,26,0.038461538461538464
referencias,jajaj,1,1,1.0
sin,referencias,1,7,0.14285714285714285
factos,sin,1,1,1.0
soltar,factos,1,1,1.0
a,soltar,1,343,0.0029154518950437317
empezo,a,1,1,1.0
día,empezo,1,26,0.038461538461538464
el,ese,1,252,0.003968253968253968
piensa,",",1,1,1.0
que,piensa,1,578,0.0017301038062283738
diga,que,1,2,0.5
que,zagal,1,578,0.0017301038062283738
estoy,pensando,1,8,0.125
decidimos,&,1,1,1.0
final,decidimos,1,6,0.16666666666666666
hacer,&,1,14,0.07142857142857142
mas,puedo,1,46,0.021739130434782608
checar,que,1,2,0.5
a,checar,1,343,0.0029154518950437317
bueno,voy,1,49,0.02040816326530612
gramdes,&,1,1,1.0
muy,gramdes,1,56,0.017857142857142856
son,muy,1,29,0.034482758620689655
imagenes,gabygod,1,2,0.5
pensando,lo,1,3,0.3333333333333333
ya,hay,1,175,0.005714285714285714
daré,",",1,1,1.0
exactamente,cual,1,2,0.5
hoy,noy,1,27,0.037037037037037035
quieres,déjaselo,1,4,0.25
vale,eso,1,26,0.038461538461538464
encargarnos,&,1,1,1.0
eso,encargarnos,1,47,0.02127659574468085
para,de,1,71,0.014084507042253521
falta,gabygod,1,7,0.14285714285714285
hace,falta,1,15,0.06666666666666667
que,hace,1,578,0.0017301038062283738
0regunta,",",1,1,1.0
tu,0regunta,1,51,0.0196078431372549
respuesta,a,1,2,0.5
noy,&,1,1,1.0
hecho,nada,1,8,0.125
esque,gerry,1,30,0.03333333333333333
hemoa,hecho,1,1,1.0
no,hemoa,1,328,0.003048780487804878
nooo,&,1,7,0.14285714285714285
gabygodd,😓,1,1,1.0
$,gabygodd,1,1514,0.0006605019815059445
grupo,&,1,6,0.16666666666666666
ennel,grupo,1,1,1.0
sigues,ennel,1,3,0.3333333333333333
mañana,sigues,1,32,0.03125
dormir,&,1,5,0.2
andale,ve,1,1,1.0
$,andale,1,1514,0.0006605019815059445
déjaselo,a,1,1,1.0
gerry,cree,1,6,0.16666666666666666
le,daré,1,63,0.015873015873015872
persona,que,1,3,0.3333333333333333
bien,gabygod,1,64,0.015625
saquess,&,1,1,1.0
me,saquess,1,217,0.004608294930875576
favor,no,1,4,0.25
practica,gabygod,1,6,0.16666666666666666
darle,a,1,1,1.0
a,darle,1,343,0.0029154518950437317
ya,voy,1,175,0.005714285714285714
mañana,gabygod,1,32,0.03125
falsoo,&,1,1,1.0
$,falsoo,1,1514,0.0006605019815059445
lo,usa,1,190,0.005263157894736842
la,persona,1,325,0.003076923076923077
cree,que,1,2,0.5
sino,la,1,8,0.125
x,sino,1,4,0.25
es,x,1,163,0.006134969325153374
problema,de,1,4,0.25
x,",",1,4,0.25
a,x,1,343,0.0029154518950437317
eso,a,1,47,0.02127659574468085
atribuye,eso,1,1,1.0
le,atribuye,1,63,0.015873015873015872
le,quita,1,63,0.015873015873015872
x,le,1,4,0.25
que,x,1,578,0.0017301038062283738
mencinó,exactamente,1,1,1.0
cual,es,1,2,0.5
que,sensor,1,578,0.0017301038062283738
azona,de,1,1,1.0
entre,comillas,1,11,0.09090909090909091
ventaja,entre,1,1,1.0
la,ventaja,1,325,0.003076923076923077
oído,&,1,1,1.0
el,oído,1,252,0.003968253968253968
endulzó,el,1,1,1.0
nos,endulzó,1,26,0.038461538461538464
mintío,",",1,1,1.0
nos,mintío,1,26,0.038461538461538464
$,zagal,1,1514,0.0006605019815059445
fumar,&,1,1,1.0
no,fumar,1,328,0.003048780487804878
un,azona,1,68,0.014705882352941176
nadie,respeta,1,7,0.14285714285714285
camaras,&,1,1,1.0
las,camaras,1,78,0.01282051282051282
rango,cubren,1,1,1.0
tanto,rango,1,4,0.25
poquito,de,1,4,0.25
vez,un,1,19,0.05263157894736842
sensor,y,1,5,0.2
onda,con,1,4,0.25
que,onda,1,578,0.0017301038062283738
sobre,que,1,3,0.3333333333333333
",",sobre,1,515,0.001941747572815534
profe,",",1,12,0.08333333333333333
comillas,es,1,1,1.0
respeta,el,1,1,1.0
infor,por,1,1,1.0
en,a,1,196,0.00510204081632653
mencionar,que,1,1,1.0
bien,mencionar,1,64,0.015625
estaría,bien,1,2,0.5
solo,estaría,1,84,0.011904761904761904
mmm,creo,1,2,0.5
esto,mmm,1,4,0.25
medir,esto,1,1,1.0
",",medir,1,515,0.001941747572815534
caro,",",1,2,0.5
es,caro,1,163,0.006134969325153374
encionamos,que,1,1,1.0
que,encionamos,1,578,0.0017301038062283738
aprte,en,1,2,0.5
el,letrero,1,252,0.003968253968253968
la,aprte,1,325,0.003076923076923077
aolo,que,1,1,1.0
",",aolo,1,515,0.001941747572815534
sisisis,",",1,1,1.0
$,sisisis,1,1514,0.0006605019815059445
rededor,&,1,1,1.0
al,rededor,1,51,0.0196078431372549
tiradas,al,1,1,1.0
colillas,tiradas,1,1,1.0
puras,colillas,1,2,0.5
hay,puras,1,35,0.02857142857142857
letrero,&,1,1,1.0
por,parte,1,80,0.0125
mucha,infor,1,5,0.2
sensor,verdad,1,5,0.2
",",checando,1,515,0.001941747572815534
notebook,lm,1,1,1.0
a,notebook,1,343,0.0029154518950437317
protocolo,a,1,10,0.1
nuestro,protocolo,1,3,0.3333333333333333
enviare,nuestro,1,1,1.0
le,enviare,1,63,0.015873015873015872
resumen,&,1,4,0.25
breve,el,1,1,1.0
es,breve,1,163,0.006134969325153374
tt,es,1,4,0.25
demás,tt,1,5,0.2
checando,los,1,2,0.5
introducción,",",1,1,1.0
solo,no,1,84,0.011904761904761904
ser,introducción,1,13,0.07692307692307693
deberia,ser,1,1,1.0
eso,deberia,1,47,0.02127659574468085
largo,",",1,4,0.25
mut,largo,1,1,1.0
está,mut,1,50,0.02
puesto,pero,1,1,1.0
había,puesto,1,12,0.08333333333333333
ya,había,1,175,0.005714285714285714
resumen,con,1,4,0.25
reescribí,el,1,1,1.0
igual,reescribí,1,68,0.014705882352941176
lm,gabygod,1,1,1.0
lo,leas,1,190,0.005263157894736842
viendo,que,1,2,0.5
lo,único,1,190,0.005263157894736842
estamos,viendo,1,4,0.25
$,estamos,1,1514,0.0006605019815059445
palabras,jajaja,1,2,0.5
100,palabras,1,1,1.0
*,100,1,2,0.5
objetivos,&,1,2,0.5
parece,los,1,6,0.16666666666666666
te,parece,1,129,0.007751937984496124
sería,ver,1,2,0.5
puedes,sería,1,9,0.1111111111111111
que,puedes,1,578,0.0017301038062283738
único,que,1,1,1.0
palabras,",",1,2,0.5
leas,&,1,1,1.0
1000,palabras,1,1,1.0
lleva,1000,1,2,0.5
solo,lleva,1,84,0.011904761904761904
porque,vimos,1,61,0.01639344262295082
resumen,porque,1,4,0.25
reecribeindo,el,1,1,1.0
estamos,reecribeindo,1,4,0.25
protocolo,estamos,1,10,0.1
$,del,1,1514,0.0006605019815059445
pasamos,&,1,2,0.5
lo,pasamos,1,190,0.005263157894736842
mañana,se,1,32,0.03125
las,diapositivas,1,78,0.01282051282051282
(,opcional,1,4,0.25
puedes,cambiar,1,9,0.1111111111111111
ahorita,estoy,1,24,0.041666666666666664
pasaron,a,1,2,0.5
ya,pasaron,1,175,0.005714285714285714
box,ya,1,1,1.0
en,box,1,196,0.00510204081632653
una,mas,1,55,0.01818181818181818
casi,una,1,17,0.058823529411764705
repetir,todo,1,1,1.0
quería,repetir,1,5,0.2
lo,quería,1,190,0.005263157894736842
encima,",",1,3,0.3333333333333333
hoja,encima,1,2,0.5
pegué,una,1,1,1.0
le,pegué,1,63,0.015873015873015872
poquito,que,1,4,0.25
ve,poquito,1,13,0.07692307692307693
hasta,si,1,23,0.043478260869565216
allí,creo,1,8,0.125
nuevas,&,1,1,1.0
más,nuevas,1,30,0.03333333333333333
las,más,1,78,0.01282051282051282
cambié,es,1,1,1.0
me,cambié,1,217,0.004608294930875576
ahora,a,1,27,0.037037037037037035
me,pasó,1,217,0.004608294930875576
algoo,&,1,1,1.0
sea,algoo,1,14,0.07142857142857142
aunque,sea,1,6,0.16666666666666666
la,final,1,325,0.003076923076923077
final,&,1,6,0.16666666666666666
mi,lonchera,1,76,0.013157894736842105
los,daba,1,86,0.011627906976744186
sintiendo,algo,1,1,1.0
días,sintiendo,1,4,0.25
llevo,días,1,4,0.25
que,llevo,1,578,0.0017301038062283738
pero,como,1,140,0.007142857142857143
miraaaaaa,&,1,1,1.0
$,miraaaaaa,1,1514,0.0006605019815059445
ganaba,mucho,1,1,1.0
le,ganaba,1,63,0.015873015873015872
baratos,yo,1,1,1.0
bien,baratos,1,64,0.015625
daba,bien,1,1,1.0
oye,los,1,7,0.14285714285714285
lonchera,solo,1,1,1.0
genero,es,1,1,1.0
que,genero,1,578,0.0017301038062283738
saber,de,1,4,0.25
sin,saber,1,7,0.14285714285714285
verla,sin,1,1,1.0
padre,verla,1,13,0.07692307692307693
mas,padre,1,46,0.021739130434782608
esta,mas,1,21,0.047619047619047616
luego,esta,1,16,0.0625
negra,&,1,2,0.5
toda,negra,1,3,0.3333333333333333
es,toda,1,163,0.006134969325153374
ver,aunque,1,36,0.027777777777777776
podemos,ver,1,3,0.3333333333333333
mañana,podemos,1,32,0.03125
te,hacen,1,129,0.007751937984496124
gran,porcentaje,1,1,1.0
un,gran,1,68,0.014705882352941176
r30resenta,un,1,1,1.0
año,r30resenta,1,4,0.25
un,año,1,68,0.014705882352941176
menos,y,1,12,0.08333333333333333
vivido,menos,1,1,1.0
has,vivido,1,7,0.14285714285714285
porque,has,1,61,0.01639344262295082
largos,porque,1,1,1.0
más,largos,1,30,0.03333333333333333
hacen,más,1,4,0.25
años,se,1,2,0.5
tu,vida,1,51,0.0196078431372549
los,años,1,86,0.011627906976744186
niño,los,1,1,1.0
de,niño,1,348,0.0028735632183908046
$,había,1,1514,0.0006605019815059445
poco,&,1,9,0.1111111111111111
agradan,un,1,1,1.0
me,agradan,1,217,0.004608294930875576
acabé,el,1,1,1.0
no,acabé,1,328,0.003048780487804878
tar3a,que,1,1,1.0
la,tar3a,1,325,0.003076923076923077
terminando,la,1,1,1.0
porcentaje,de,1,2,0.5
primera,conocí,1,3,0.3333333333333333
rato,para,1,6,0.16666666666666666
feo,que,1,5,0.2
estudiar,un,1,3,0.3333333333333333
poner,a,1,6,0.16666666666666666
hace,eso,1,15,0.06666666666666667
bueno,a,1,49,0.02040816326530612
estornudos,",",1,1,1.0
provoque,estornudos,1,1,1.0
te,provoque,1,129,0.007751937984496124
boca,o,1,1,1.0
la,boca,1,325,0.003076923076923077
tierra,a,1,1,1.0
la,tierra,1,325,0.003076923076923077
meter,la,1,9,0.1111111111111111
es,bien,1,163,0.006134969325153374
conocí,a,1,1,1.0
vez,más,1,19,0.05263157894736842
si,una,1,279,0.0035842293906810036
consigo,&,1,1,1.0
los,consigo,1,86,0.011627906976744186
sisi,",",1,1,1.0
$,sisi,1,1514,0.0006605019815059445
baja,&,1,2,0.5
mi,baja,1,76,0.013157894736842105
fui,por,1,13,0.07692307692307693
persona,el,1,3,0.3333333333333333
en,persona,1,196,0.00510204081632653
amigos,en,1,8,0.125
algo,en,1,14,0.07142857142857142
la,garganta,1,325,0.003076923076923077
garganta,&,1,1,1.0
desde,mi,1,15,0.06666666666666667
a,donde,1,343,0.0029154518950437317
era,a,1,23,0.043478260869565216
prepa,era,1,5,0.2
pasas,&,1,1,1.0
tu,pasas,1,51,0.0196078431372549
donde,tu,1,14,0.07142857142857142
tlaltepan,que,1,1,1.0
calle,tlaltepan,1,3,0.3333333333333333
la,calle,1,325,0.003076923076923077
ver,toda,1,36,0.027777777777777776
ventana,puedo,1,3,0.3333333333333333
mi,ventana,1,76,0.013157894736842105
y,desde,1,166,0.006024096385542169
iba,con,1,19,0.05263157894736842
paleta,&,1,2,0.5
de,paleta,1,348,0.0028735632183908046
igual,eran,1,68,0.014705882352941176
secundaria,igual,1,2,0.5
usar,&,1,2,0.5
de,usar,1,348,0.0028735632183908046
sencilla,de,1,1,1.0
es,sencilla,1,163,0.006134969325153374
básica,pero,1,1,1.0
es,básica,1,163,0.006134969325153374
hay,una,1,35,0.02857142857142857
inglés,jaja,1,2,0.5
donde,iba,1,14,0.07142857142857142
amigos,<,1,8,0.125
mejorar,el,1,1,1.0
a,nublar,1,343,0.0029154518950437317
del,suburbano,1,42,0.023809523809523808
cerca,del,1,6,0.16666666666666666
",",cerca,1,515,0.001941747572815534
tenayuca,",",1,1,1.0
en,tenayuca,1,196,0.00510204081632653
ladoo,&,1,1,1.0
a,ladoo,1,343,0.0029154518950437317
cel,a,1,1,1.0
mi,cel,1,76,0.013157894736842105
tenia,mi,1,6,0.16666666666666666
no,tenia,1,328,0.003048780487804878
nublar,&,1,1,1.0
empezado,a,1,1,1.0
me,suena,1,217,0.004608294930875576
ha,empezado,1,10,0.1
si,creo,1,279,0.0035842293906810036
aynoo,&,1,1,1.0
$,aynoo,1,1514,0.0006605019815059445
aqui,pero,1,10,0.1
por,aqui,1,80,0.0125
asi,por,1,26,0.038461538461538464
llame,asi,1,1,1.0
se,llame,1,143,0.006993006993006993
lugar,se,1,9,0.1111111111111111
que,un,1,578,0.0017301038062283738
suena,que,1,1,1.0
el,inglés,1,252,0.003968253968253968
para,mejorar,1,71,0.014084507042253521
$,siiiiiiiiii,1,1514,0.0006605019815059445
conversación,cuál,1,2,0.5
le,guste,1,63,0.015873015873015872
alguien,más,1,3,0.3333333333333333
haya,alguien,1,4,0.25
que,haya,1,578,0.0017301038062283738
fiestas,espero,1,2,0.5
siempre,en,1,9,0.1111111111111111
la,vemos,1,325,0.003076923076923077
día,la,1,26,0.038461538461538464
puedes,un,1,9,0.1111111111111111
si,puedes,1,279,0.0035842293906810036
igual,si,1,68,0.014705882352941176
cuál,",",1,6,0.16666666666666666
buscar,en,1,3,0.3333333333333333
bailar,&,1,1,1.0
ver,otra,1,36,0.027777777777777776
acurdo,que,1,1,1.0
me,acurdo,1,217,0.004608294930875576
ahh,si,1,16,0.0625
am,&,1,1,1.0
10,am,1,7,0.14285714285714285
